jobs_id,jobs_name,jobs_description,jobs_min_compensation,jobs_max_compensation,count_apps_id
1633142,Housekeeper / Maid,"<div><strong>Company Overview</strong></div><div>You've Got Maids is one of the largest home cleaning franchises in the USA, and we plan to be #1 in this community! We are growing and have more hours than cleaners!  We are inspired to provide top-quality professional home cleaning services to communities across America.</div><div><strong>Job Summary</strong></div><div>This is a long term, consistent, full time, year-round, day job with &lt;your town&gt;'s premier house cleaning service. We clean homes Monday through Friday, starting at 8 AM.  Be a part of a team as you will meet up with your co-workers every morning, put company supplies in a company car to clean a few houses then return to the office when you're complete.  </div><div><strong>Responsibilities </strong></div><ul><li>Clean our client’s homes the YGM Way!</li><li>Courteous professionalism with clients and staff</li><li>Dependability, reliability, and punctuality</li></ul><div><strong>Qualifications</strong></div><ul><li>Detail-oriented with pride in your work</li><li>Balance quality with speed of cleaning</li><li>Clean record? (No DUIs and no theft, etc)</li><li>Basic English</li><li>Positive attitude</li><li>Physical job... active all day with light lifting (most less than 10lbs)</li></ul><div><strong>Benefits/Perks</strong></div><ul><li>No nights, weekends, or holidays</li><li>[optional]  4 day work weeks</li><li>Paid training</li><li>Paid weekly</li><li>Paid is hourly: Our full-time cleaners make several $hundreds per week</li><li>Tips &amp; bonuses</li><li>Weekend hours may be available if desired</li><li>Paid holidays and paid vacation</li></ul><div> </div><div><strong><em>Notice</em></strong></div><div><em>YGM Franchise LLC is the franchisor of the You’ve Got Maids® franchise system. Each You’ve Got Maids® franchised location is independently-owned and operated by an independent franchisee performing services. As a service to its independent franchisees, YGM Franchise  LLC lists employment opportunities available throughout the franchised network so those employment opportunities may be conveniently found by interested parties at one central location for brand management purposes only. YGM Franchise LLC is NOT the employer seeking help. The only employer is the independent franchisee who has listed its available positions on this website.</em></div><div><strong><em>Acknowledgment</em></strong></div><div><em>I acknowledge that each independent You’ve Got Maids® franchisee hires and determines the terms and conditions of employment for its own employees. Any employment benefits, compensation and employment practices vary by location. Neither YGM Franchise LLC (“Franchisor”) nor its affiliates have the power to: (1) hire, fire or modify the employment condition of franchisee’s employees; (2) supervise and control franchisee’s employee work schedule or conditions of employment; (3) determine the rate and method of payment; or (4) accept, review or maintain franchisee employment records. YGM Franchise LLC is NOT the employer and/or joint employer for: (i) any of the job opportunities listed on this website; (ii) any of the independent franchisees; and, (iii) any of the employees of the independent franchisees.</em></div>",1000,1300,13
1648352,Housekeeper/Maid,"<div>***Welcome to your new job*** We are looking for a cleaner that wants to make great wages, have a great schedule, and grow with us. <br><br>As an Hourly Cleaner, you will clean residential and light commercial properties. Most all work is done Monday through Friday 8-5pm. No evening hours, unless requested. You will work on a team of two. <br><br></div><div>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay, with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Small Company with great backing that will work with your needs.</li><li>Working in great communities, working with the communities, and improving Lifes daily. </li></ul>",1600,2200,7
1648558,Housekeeper/Maid,"<div>As a House Cleaner, you will clean residential and light commercial properties. Most all work is done Monday through Friday 8-5pm. No evening hours, unless requested. You will work on a team of two cleaners.  </div><div>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay and consistent pay with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Great company culture where everyone is treated with respect </li><li>No experience necessary, but experience could result in more pay</li><li>Looking to grow with new associates that want to work with a better work life balance than retail, sales, or restaurants</li><li>Customer facing experience is a plus. </li></ul>",1600,1800,2
1643652,Housekeeper/Maid,"<div>This is what you have been looking for!! As Cleaner with Maid Right of North Indianapolis you will clean residential and light commercial properties. We will ensure great pay, great hours, great locations, and supply all materials needed!  Also, all work is done Monday through Friday 8-6pm! No evening hours, unless requested. You work on a team of two cleaners. <br><br>Don't miss this fantastic opportunity to make a better wage, have a stable schedule, and work for a small company that has your interest in mind as well as your family.  Join us today!!</div><div><br>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay, with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Great company culture where everyone is treated with respect</li></ul>",1500,1800,6
1648348,Housekeeper/Maid,"<div>As Residential Cleaner, you will clean residential and light commercial properties. Most all work is done Monday through Friday 8-5pm. No evening hours, unless requested. You work on a team of two cleaners. <br><br></div><div>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay, with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Great company culture where everyone is treated with respect</li></ul>",1600,1800,4
1614573,Housekeeper / Maids,"<div><strong>Company Overview</strong></div><div>You've Got Maids is one of the largest home cleaning franchises in the USA, and we plan to be #1 in this community! We are growing and have more hours than cleaners!  We are inspired to provide top-quality professional home cleaning services to communities across America.</div><div><strong>Job Summary</strong></div><div>This is a long term, consistent, full time, year-round, day job with &lt;your town&gt;'s premier house cleaning service. We clean homes Monday through Friday, starting at 8 AM.  Be a part of a team as you will meet up with your co-workers every morning, put company supplies in a company car to clean a few houses then return to the office when you're complete.  </div><div><strong>Responsibilities </strong></div><ul><li>Clean our client’s homes the YGM Way!</li><li>Courteous professionalism with clients and staff</li><li>Dependability, reliability, and punctuality</li></ul><div><strong>Qualifications</strong></div><ul><li>Detail-oriented with pride in your work</li><li>Balance quality with speed of cleaning</li><li>Clean record? (No DUIs and no theft, etc)</li><li>Basic English</li><li>Positive attitude</li><li>Physical job... active all day with light lifting (most less than 10lbs)</li></ul><div><strong>Benefits/Perks</strong></div><ul><li>No nights, weekends, or holidays</li><li>Paid training</li><li>Paid weekly</li><li>Paid is hourly: Our full-time cleaners make several $hundreds per week</li><li>Tips &amp; bonuses</li><li>Weekend hours may be available if desired</li><li>Paid holidays and paid vacation</li></ul><div> </div><div><strong><em>Notice</em></strong></div><div><em>YGM Franchise LLC is the franchisor of the You’ve Got Maids® franchise system. Each You’ve Got Maids® franchised location is independently-owned and operated by an independent franchisee performing services. As a service to its independent franchisees, YGM Franchise  LLC lists employment opportunities available throughout the franchised network so those employment opportunities may be conveniently found by interested parties at one central location for brand management purposes only. YGM Franchise LLC is NOT the employer seeking help. The only employer is the independent franchisee who has listed its available positions on this website.</em></div><div><strong><em>Acknowledgment</em></strong></div><div><em>I acknowledge that each independent You’ve Got Maids® franchisee hires and determines the terms and conditions of employment for its own employees. Any employment benefits, compensation and employment practices vary by location. Neither YGM Franchise LLC (“Franchisor”) nor its affiliates have the power to: (1) hire, fire or modify the employment condition of franchisee’s employees; (2) supervise and control franchisee’s employee work schedule or conditions of employment; (3) determine the rate and method of payment; or (4) accept, review or maintain franchisee employment records. YGM Franchise LLC is NOT the employer and/or joint employer for: (i) any of the job opportunities listed on this website; (ii) any of the independent franchisees; and, (iii) any of the employees of the independent franchisees.</em></div>",1500,1700,104
1795974,Housekeeping / House Attendant / Maid Job / Residential Cleaner,"<div>Maid Right is hiring professional cleaners to join our rapidly growing team! Full-time / Part-Time - House cleaning position available immediately!<br><br></div><div>We are looking for a full-time housekeeping/house attendant/maid with luxury hotel and high-end home experience. The candidate reports to the high-profile key individual’s personal assistant.<br><br></div><div>Ensure that key individual’s home and guest accommodations and all areas front and back of house are always maintained in a spotless condition. Ensure that the standards are met throughout the home.  We're looking for great people who are ambitious, have a good attitude, and are totally trustworthy! Become a Maid Right Cleaner today and we will pay you to learn all the tricks to a rewarding career!<br><br></div><div>Maid Right pride ourselves on rewarding our team members' hard work and are committed to providing unlimited career advancement opportunities. Join our team today!<br><br><strong>Here are a few reasons you'll love working with us:<br></strong><br></div><ul><li>Weekly Bonuses</li><li>No Nights</li><li>No Weekends</li><li>Quarterly Company Events </li><li>Tips</li><li>Weekly Paychecks (with direct deposit available)</li><li>Monthly Recognition</li></ul><div><strong>You must have:<br></strong><br></div><div>· A positive attitude<br> · Possess a passion for excellence, flawless service and the highest level of integrity and work ethic<br> · Luxury Hotel training and experience in hotels is a HUGE PLUS!<br> · A meticulous attention to detail and superb organizational skills<br> · Sharp and driven with unshakeable work ethic.<br> · Exceptional ability to proactively anticipate needs<br> · Self-motivated and has a can-do attitude<br> · Ability to multitask, prioritize and maintain grace in a fast-paced environment<br> · Shows enthusiasm and passion in everything they do </div><div><strong><br><br></strong></div>",1500,1800,215
1875556,Housekeeping Maid,"<div>As a Housekeeping Maid, you will clean residential and light commercial properties. Most all work is done Monday through Friday 8-5pm. No evening hours, unless requested. You will work on a team of two cleaners.  </div><div>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay, with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Great company culture where everyone is treated with respect </li></ul><div>The job starts as a part-time job and becomes full time after 6 weeks.</div>",1400,"",56
1674020,Housekeeping Maid,"<div>As a Housekeeping Maid, you will clean residential and light commercial properties. Most work is done Monday through Friday 8-5pm. No evening hours, unless requested. You will work on a team of two cleaners.  </div><div>No experience required. We will train you on our Maid Right cleaning system that is effective and easy to learn! </div><ul><li>Good pay, with the ability to earn bonus and tips. </li><li>Advancement opportunities </li><li>Great company culture where everyone is treated with respect </li></ul>",1400,1600,54
1674028,Housekeeping Maid,"<div>En este puesto se requiere limpiar casas y ocasionalmente propiedades comerciales. La mayoría de los trabajos van de lunes a viernes 8-5pm. Trabajos fuera de esos horarios serán de manera excepcional. Cada equipo de limpieza está conformado por dos personas.<br>No se requiere experiencia. Nosotros nos encargamos de capacitar al personal para que conozcan los procedimientos de limpieza de Maid Right, los cuales son efectivos y sencillos de aprender. <br><br></div><ul><li>Buena paga con posibilidad de ganar bonos y propinas.</li><li>Oportunidad de crecimiento.</li><li>Excelente cultura organizacional donde todos son tratados con respeto.</li><li>Contratación inmediata.</li></ul><div><br>Se requiere contar con permiso de trabajo en Estados Unidos.</div>",1400,1600,3
1934069,Housekeeping Maid,"<div><strong><u>Maid Right Cleaning Services</u></strong><u>:</u> <br> As a Housekeeping Maid, you will clean residential and light commercial properties. Most all work is done Monday through Friday 8am-5pm. Maid Right exists to inspire people to find, embrace, and unleash the power of extraordinary within a culture where everyone is treated with dignity and respect. </div><ul><li>Weekly Paycheck (Direct Deposit) </li><li>Tips and Bonuses based on performance</li><li>No Evenings (Unless Requested) / Some Weekends</li><li>Paid Time Off for Birthdays</li><li>Quarterly Company Events</li><li>Monthly Recognition</li></ul><div><strong><u>Details about the job:<br></u></strong>We're looking for great people who are ambitious with a good attitude, and are totally trustworthy! Become a Maid Right Cleaner today and we will pay you to learn all the tricks to a rewarding career!</div><ul><li>Mon-Fri 8am-5pm </li><li>Service Area: Bell County</li><li>This is a physical job (remember we 'glisten' here) and not a boring stand behind a register or desk job (*yawn)</li></ul><div><strong><u>Must Have:</u></strong></div><div>We only work with team players. Must have a good attitudes, can communicate well. Please no negative attitudes or complainers.</div><ul><li>Be 18 and over with a valid TX driver's license</li><li>Must have a car with current insurance</li><li>Speak &amp; read English</li><li>Smartphone &amp; bank account</li></ul><div><strong><u>HUGE Plus:</u></strong></div><div>Being bi-lingual in speaking Spanish and English is a HUGE plus!</div><div> </div>",1600,1800,17
1753726,House Keeping Maid,"<div><span style=""text-decoration: underline;"">Welcome for Two Maids and a Mop Gilbert<br><br></span>We service the East Valley<strong> </strong>cities of Gilbert, Chandler, Queen Creek, Mesa, and Apache Junction. Two Maids Gilbert is a Franchise of 100 plus locations that are Nationwide (Individually Owned).  We strive together, as a team of 45 plus employees, to be the most reputable House Cleaning company in the Valley.<br>We offer a competitive compensation package that includes all of your supplies and equipment, as well as regular bonuses, awards, and incentives. We believe that hard work and top performance deserve recognition. <br><br></div><div> </div><div><strong>What you need to know:</strong></div><ul><li>Two Maids and a Mop of Gilbert is the fastest growing company of 2021. We are the best location four years running.</li><li>We have received Most Talked about Office for 2021, Best of Gilbert for 2022.</li><li>Pink Blazer of 2021, BHAG of 2021 and second year running for 2022.</li></ul><div><br>  <strong>Requirements:</strong> </div><ul><li><strong>Must be 18 years old or older! </strong></li><li><strong>Must be able to work Monday - Friday 7:15am - 5:00 pm or until finished </strong></li><li><strong>Must have your own vehicle and a valid driver’s license</strong></li><li> <strong>Employer-sponsored benefits-health, dental, vision and 401k. </strong></li><li><strong>Mileage reimbursement &amp; weekly bonus opportunity</strong></li><li><strong>Earn with our Pay for Performance plus Tips</strong></li></ul><div><br></div><div><br></div><div><br></div><div><strong>Apply today to schedule an interview! Just click the link below, </strong></div><div><strong>schedule your interview and return here and finish your application. <br>Interviews are held Tuesday-Thursday 1:00pm-3:00pm. <br><br>1111 North Gilbert Road Suite 116<br>Gilbert, Arizona 85234</strong></div><div><br></div><div><a href=""https://calendly.com/two-maids-gilbert/two-maids-a-mop-gilbert-interviews""><strong>Two Maids and A Mop Gilbert Interview</strong></a></div><div> </div><div></div>",1700,2300,9
1631701,Housekeeping  Maid House Cleaner,"<div>Hiring Immediately! </div><div>Candidates with the following experience are encouraged to apply: home health aide, caretaker, hospitality, carpet cleaners, general laborer, waiter, hotel housekeeping </div><div>Why you should be a part of our team!</div><ul><li>No nights, No weekends, No holidays! </li><li>$15 to $18 average hourly pay plus tips!   </li><li>Flexible hours. - Be a part of a family-oriented work environment.   </li><li>Employer-sponsored benefits-health, dental, vision and 401k.   </li><li>Mileage reimbursement &amp; weekly bonus opportunity. </li></ul><div>Who will make a great team member:</div><ul><li>Must be 18 years old or older!</li><li>Must be able to work flexible shifts Monday - Friday 7:30am - 5:00 pm!</li><li>Must have your own vehicle and a valid driver’s license!</li><li>You have a good work ethic and enjoy serving people!</li><li>Compensation: $120-$175 day</li></ul><div>We offer a competitive compensation package that includes all of your supplies and equipment, as well as regular bonuses, awards, and incentives.  We believe that hard work and top performance deserve recognition.<br> <br> </div><div>We are looking for people who have:  </div><ul><li>A meticulous eye for detail, nothing gets past you! </li><li>A person who has dreams to do more than clean homes! </li><li>We need future leaders! We are growing and need people who are future focused!</li><li>A desire for flexible hours Mon-Fri 7:30am to 5:00pm! </li><li>A valid driver’s license and vehicle to go from job to job throughout the day! </li><li>A strong work ethic and enjoys serving others!</li><li>A desire to make more money than whatever the “hourly rate” is! We pay for performance! When our customers are happy you earn more!</li></ul><div>We give back to our community by servicing cancer patients in partnership with ""Cleaning for A Reason""</div><div><br> Two Maids &amp; A Mop was recently recognized by Inc. Magazine as the nation's fastest growing cleaning company! We provide residential cleaning services that range from routine weekly maintenance to deep cleanings of a home from top to bottom. We recognize and reward top performers through our one of a kind Pay for Performance Plan, and we are passionate about our partnership with “Cleaning For A Reason” where we provide free cleanings to individuals undergoing cancer treatment. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!<br> <br> </div><div><strong>Apply now to find out what else makes Two Maids &amp; A Mop of Shoreview a SPECIAL place to work!</strong><br> <br> Visit our Website to find out our story @ www.twomaidsshoreview.com<br> <br> Check us out on Facebook! Two Maids &amp; A Mop of Shoreview</div>",12000,17500,12
1622667,House maids,"<div><strong>Company Overview</strong></div><div>You've Got Maids is one of the largest home cleaning franchises in the USA, and we plan to be #1 in this community! We are growing and have more hours than cleaners!  We are inspired to provide top-quality professional home cleaning services to communities across America.</div><div><strong>Job Summary</strong></div><div>This is a long term, consistent, full time, year-round, day job with &lt;your town&gt;'s premier house cleaning service. We clean homes Monday through Friday, starting at 8 AM.  Be a part of a team as you will meet up with your co-workers every morning, put company supplies in a company car to clean a few houses then return to the office when you're complete.  </div><div><strong>Responsibilities </strong></div><ul><li>Clean our client’s homes the YGM Way!</li><li>Courteous professionalism with clients and staff</li><li>Dependability, reliability, and punctuality</li></ul><div><strong>Qualifications</strong></div><ul><li>Detail-oriented with pride in your work</li><li>Balance quality with speed of cleaning</li><li>Clean record? (No DUIs and no theft, etc)</li><li>Basic English</li><li>Positive attitude</li><li>Physical job... active all day with light lifting (most less than 10lbs)</li></ul><div><strong>Benefits/Perks</strong></div><ul><li>No nights, weekends, or holidays</li><li>Paid training</li><li>Paid weekly</li><li>Paid is hourly: Our full-time cleaners make several $hundreds per week</li><li>Tips &amp; bonuses</li><li>Weekend hours may be available if desired</li><li>Paid holidays and paid vacation</li></ul><div> </div><div><strong><em>Notice</em></strong></div><div><em>YGM Franchise LLC is the franchisor of the You’ve Got Maids® franchise system. Each You’ve Got Maids® franchised location is independently-owned and operated by an independent franchisee performing services. As a service to its independent franchisees, YGM Franchise  LLC lists employment opportunities available throughout the franchised network so those employment opportunities may be conveniently found by interested parties at one central location for brand management purposes only. YGM Franchise LLC is NOT the employer seeking help. The only employer is the independent franchisee who has listed its available positions on this website.</em></div><div><strong><em>Acknowledgment</em></strong></div><div><em>I acknowledge that each independent You’ve Got Maids® franchisee hires and determines the terms and conditions of employment for its own employees. Any employment benefits, compensation and employment practices vary by location. Neither YGM Franchise LLC (“Franchisor”) nor its affiliates have the power to: (1) hire, fire or modify the employment condition of franchisee’s employees; (2) supervise and control franchisee’s employee work schedule or conditions of employment; (3) determine the rate and method of payment; or (4) accept, review or maintain franchisee employment records. YGM Franchise LLC is NOT the employer and/or joint employer for: (i) any of the job opportunities listed on this website; (ii) any of the independent franchisees; and, (iii) any of the employees of the independent franchisees.</em></div>",1500,1800,29
1760010,House Maids,"<h1><strong>Looking for an opportunity to grow, come and join us at eMaids of Montgomery County !!!!</strong></h1><div><br><br><br>eMaids is  excited to be recruiting for professional PART-TIME Professional Maid to join our team in the area. DAY SHIFT- NO EVENING AVAILABILITY.<br><br></div><div><br><strong>WHY WORK FOR eMaids?</strong></div><div><br></div><ul><li>Great office support</li><li>Competitive compensation</li><li>Paid training from day one </li><li>Great opportunity for advancement</li><li>Paid weekly- direct deposit available</li><li>All cleaning supplies and equipment provided</li><li>5-Star Service Review Bonuses</li><li>Client Retention Bonuses</li><li>New Client Referral Bonus</li></ul><div><br><br><strong>RESPONSIBILITIES<br></strong>You will be required to deliver quality cleaning services to our client’s residential or commercial properties:<br><br>Cleaning of various properties like (Offices, Apartments, Houses, Commercial Properties, etc.)<br><br><br><strong>REQUIREMENTS<br></strong><br><strong>**Applicants must be able to travel to different locations.<br><br>**Must live within Montgomery County (Rockville, Gaithersburg, Chevy Chase, Germantown, Takoma Park, Silver Spring, Olney , Kensington, Clarksburg, or closer to these areas) .<br></strong><br><br>Apply online and  we will get back to you ASAP to schedule the interview!</div><div></div>",1600,1900,2
1817273,Interview with Two Maids Gilbert  House Cleaners Needed START NEXT WEEK,"<div>Do you want a position with steady hours and great pay. Do you want your nights, weekends, holidays off? <br><br></div><div>Well apply with Two maids of Gilbert! We are looking to hire detail-oriented individuals fulltime immediately. <br><br></div><div>We believe that hard work and top performance deserve recognition. We give regular bonuses, awards, and incentives.  <br><br></div><div>Detailed cleaning experience helps, and we provide on the job training.<br><br></div><div>We provide the equipment, cleaning supplies &amp; towels. All we’re missing is You!<br><br></div><div>About Us: <br><br></div><div>We are the fastest growing cleaning company in Gilbert 2021</div><div>Accomplishing most talked about office of 2021, Pink Blazer 2021, Best of Gilbert for 2022.</div><div>We service the East Valley cities of Gilbert, Chandler, Queen Creek, Mesa, and Apache Junction.</div><div>Two Maids Gilbert is a Franchise of 100 plus locations that are Nationwide (Individually Owned).  We strive together, as a team of 45 plus employees, to be the most reputable House Cleaning company in the Valley.</div><div> </div><div>Requirements:<br><br></div><div>Must be 18 years old or older! <br><br></div><div>Must be able to work Monday - Friday 7:00am - 5:00 pm or until finished <br><br></div><div>Must have your own vehicle, have insurance and a valid driver’s license<br><br></div><div>The ideal candidate will be an ambitious, energetic, and service-oriented individual who enjoys providing top-quality service to our clients.<br><br></div><div>You only need to show up and do a consistent, detailed, thorough job every day!<br><br></div><div>We recognize and reward top performers through our one-of-a-kind Pay for Performance Plan. We are passionate about our partnership with Cleaning For A Reason where we provide free cleanings to people undergoing cancer treatment. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!<br><br></div><div>Our Address is 1111 N. Gilbert Rd Ste 116, Gilbert AZ 85234 Office phone 480-550-8282</div>",1700,2300,4
1844355,Interview with Two Maids Gilbert  House Cleaners Needed START NEXT WEEK,"<div>Do you want a position with steady hours and great pay. Do you want your nights, weekends, holidays off? <br><br></div><div>Well apply with Two maids of Gilbert! We are looking to hire detail-oriented individuals fulltime immediately. <br><br></div><div>We believe that hard work and top performance deserve recognition. We give regular bonuses, awards, and incentives.  <br><br></div><div>Detailed cleaning experience helps, and we provide on the job training.<br><br></div><div>We provide the equipment, cleaning supplies &amp; towels. All we’re missing is You!<br><br></div><div>About Us: <br><br></div><div>We are the fastest growing cleaning company in Gilbert 2021</div><div>Accomplishing most talked about office of 2021, Pink Blazer 2021, Best of Gilbert for 2022.</div><div>We service the East Valley cities of Gilbert, Chandler, Queen Creek, Mesa, and Apache Junction.</div><div>Two Maids Gilbert is a Franchise of 100 plus locations that are Nationwide (Individually Owned).  We strive together, as a team of 45 plus employees, to be the most reputable House Cleaning company in the Valley.</div><div> </div><div>Requirements:<br><br></div><div>Must be 18 years old or older! <br><br></div><div>Must be able to work Monday - Friday 7:00am - 5:00 pm or until finished <br><br></div><div>Must have your own vehicle, have insurance and a valid driver’s license<br><br>$17 to $23 average hourly pay plus tips!  Semi-Monthly pay days<br><br></div><div>The ideal candidate will be an ambitious, energetic, and service-oriented individual who enjoys providing top-quality service to our clients.<br><br></div><div>You only need to show up and do a consistent, detailed, thorough job every day!<br><br></div><div>We recognize and reward top performers through our one-of-a-kind Pay for Performance Plan. We are passionate about our partnership with Cleaning For A Reason where we provide free cleanings to people undergoing cancer treatment. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!<br><br></div><div>Our Address is 1111 N. Gilbert Rd Ste 116, Gilbert AZ 85234 Office phone 480-550-8282</div>",1700,2300,1
1854258,Interview with Two Maids Gilbert  House Cleaners Needed START NEXT WEEK,"<div>Do you want a position with steady hours and great pay. Do you want your nights, weekends, holidays off? <br><br></div><div>Well apply with Two maids of Gilbert! We are looking to hire detail-oriented individuals fulltime immediately. <br><br></div><div>We believe that hard work and top performance deserve recognition. We give regular bonuses, awards, and incentives.  <br><br></div><div>Detailed cleaning experience helps, and we provide on the job training.<br><br></div><div>We provide the equipment, cleaning supplies &amp; towels. All we’re missing is You!<br><br></div><div>About Us: <br><br></div><div>We are the fastest growing cleaning company in Gilbert 2021</div><div>Accomplishing most talked about office of 2021, Pink Blazer 2021, Best of Gilbert for 2022.</div><div>We service the East Valley cities of Gilbert, Chandler, Queen Creek, Mesa, and Apache Junction.</div><div>Two Maids Gilbert is a Franchise of 100 plus locations that are Nationwide (Individually Owned).  We strive together, as a team of 45 plus employees, to be the most reputable House Cleaning company in the Valley.</div><div> </div><div>Requirements:<br><br></div><div>Must be 18 years old or older! <br><br></div><div>Must be able to work Monday - Friday 7:00am - 5:00 pm or until finished <br><br></div><div>Must have your own vehicle, have insurance and a valid driver’s license<br><br>$17 to $23 average hourly pay plus tips!  Semi-Monthly pay days<br><br></div><div>The ideal candidate will be an ambitious, energetic, and service-oriented individual who enjoys providing top-quality service to our clients.<br><br></div><div>You only need to show up and do a consistent, detailed, thorough job every day!<br><br></div><div>We recognize and reward top performers through our one-of-a-kind Pay for Performance Plan. We are passionate about our partnership with Cleaning For A Reason where we provide free cleanings to people undergoing cancer treatment. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!<br><br></div><div>Our Address is 1111 N. Gilbert Rd Ste 116, Gilbert AZ 85234 Office phone 480-550-8282</div>",1700,2300,1
1777768,Interview with Two Maids Gilbert Tomorrow House Cleaners Needed,"<div><strong>Hiring Immediately! <br></strong>Tired of waiting for a response to your application? We need people now!</div><div><br></div><div><a href=""https://calendly.com/two-maids-gilbert/two-maids-a-mop-gilbert-interviews""><strong>Two Maids and A Mop Gilbert Interview</strong></a></div><div><strong><br></strong>We will contact you by email, text, and phone once you have scheduled.</div><div><br></div><div><strong>Why you should be a part of our team!</strong></div><ul><li>Full-time</li><li>No nights, No weekends, No holidays! </li><li>$17 to $23 average hourly pay plus tips!   </li><li>Flexible hours. - Be a part of a family-oriented work environment. </li><li>Employer-sponsored benefits dental, vision and insurance. </li><li>Mileage reimbursement &amp; weekly bonus opportunity. </li></ul><div><strong>Who will make a great team member?:   </strong></div><ul><li>Must be 18 years old or older!  </li><li>Must be able to work flexible shifts Monday - Friday 7:30am - 5:00 pm or until finished</li><li>Must have your own vehicle and a valid driver’s license!  </li><li>You have a good work ethic and enjoy serving people! </li><li>A meticulous eye for detail, nothing gets past you! </li><li>A person who has dreams to do more than clean homes! </li><li>We need future leaders! We are growing and need people who are future focused!</li></ul><div><br></div><div>**We offer a competitive compensation package that includes all of your supplies and equipment, as well as regular bonuses, awards, and incentives.  We believe that hard work and top performance deserve recognition.</div><div><br>**We give back to our community by servicing cancer patients in partnership with ""Cleaning for A Reason""<br><strong> </strong><br><strong>Candidates with the following experience are encouraged to apply: home health aide, caretaker, hospitality, carpet cleaners, general laborer, waiter, hotel housekeeping </strong></div><div> </div><div>Two Maids &amp; A Mop was recently recognized by Inc. Magazine as the nation's fastest growing cleaning company! We provide residential cleaning services that range from routine weekly maintenance to deep cleanings of a home from top to bottom. We recognize and reward top performers through our one of a kind Pay for Performance Plan, and we are passionate about our partnership with “Cleaning For A Reason” where we provide free cleanings to individuals undergoing cancer treatment. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!<br><br>Our Address is 1111 N. Gilbert Rd Ste 116, Gilbert AZ 85234 Office phone 480-550-8282</div>",1700,2300,14
1811620,Interview with Two Maids Gilbert Tomorrow House Cleaners Needed,"<div>Hiring Immediately!</div><div><br></div><div>Tired of waiting for a response to your application? We need people now!</div><div><br></div><div>Two Maids and A Mop Round Rock Interview</div><div><br></div><div>We will contact you by email, text, and phone once you have scheduled.</div><div><br></div><div>Why you should be a part of our team!</div><ul><li>Full-time</li><li>No nights, No weekends, No holidays! </li><li>$17 to $25 average hourly pay plus tips!   </li><li>Flexible hours. - Be a part of a family-oriented work environment. </li><li>We offer Employee benefits including Dental/Vision/401K and PAID TIME OFF.</li><li>Mileage reimbursement &amp; weekly bonus opportunity. </li></ul><div><br></div><div>Who will make a great team member?:   </div><ul><li>Must be 18 years old or older!  </li><li>Must be able to work flexible shifts Monday - Friday 7:45 am - 5:00 pm or until finished</li><li>Must have your own vehicle and a valid driver’s license!  </li><li>You have a good work ethic and enjoy serving people! </li><li>A meticulous eye for detail, nothing gets past you! </li><li>A person who has dreams to do more than clean homes! </li><li>We need future leaders! We are growing and need people who are future focused!</li><li>Must be able to pass a background check</li></ul><div><br></div><div>Apply today to schedule an interview! </div><div><br></div><div>Two Maids and A Mop Round Rock Interview</div><div>707 E. Main St. Round Rock, TX 78664</div><div>512-677-6577</div><div> </div><div>Compensation: $17.00 - $25.00 per hour</div><div><br></div><div>Two Maids and a Mop was recently recognized by Inc. Magazine as the nation's fastest growing cleaning company! We provide residential cleaning services that range from routine weekly maintenance to deep cleanings of a home from top to bottom. We recognize and reward top performers through our one of kind Pay for Performance Plan. Our growth and success allow us to provide opportunities to individuals who want to be a part of something bigger and find satisfaction in a career as a Professional House Cleaner!</div><div></div>",1500,2500,2
